,Identifier
243717,6917782980723231489
243718,6913770602193095430
243719,6912248964993551110
243720,6919439028702006017
243721,6710492340454214406
243722,6891230492100676353
243723,6910590758395382529
243724,6913361923010562818
243725,6913416015460256513
243726,6913380334222461698
243727,6917099962429868802
243728,6909052861733260034
243729,6913765815770729217
243730,6914874174330653442
243731,6910075163585399554
243732,6895976243502598914
243733,6914492084095421185
243734,6906683746557250305
243735,6912028042583984898
243736,6916315825825680130
243737,6876502264870144769
243738,6918999905717832449
243739,6912689736956103425
243740,6919541931282369282
243741,6912227295260396289
243742,7089786229016906523
243743,6906750859305175809
243744,6904432684865800962
243745,6916353382089296642
243746,6917550145605356290
243747,6916662456873929474
243748,6915329930251619073
243749,6915593563388660481
243750,6917942079230692098
243751,6909635851408476930
243752,6890059978640493313
243753,6915304783486307074
243754,6914604703821073153
243755,6916077742891010818
243756,6889816617304214274
243757,6909689158122359553
243758,6915230374524226306
243759,6912648718382533378
243760,6911489777392995073
243761,6919276386008042241
243762,6914616372710443778
243763,6892857523481725698
243764,6911293864385039106
243765,6832569188251470598
243766,6906810172686338818
243767,6907711471577631489
243768,6893494872842455810
243769,6898363787519298306
243770,6896127317282720513
243771,6463346547374918414
243772,5000000001470389855
243773,6708864431951972354
243774,6917394293929839365
243775,6915096852111117061
243776,6905733279522081541
243777,6917988357492017926
243778,6896697336286792450
243779,6888871437159926529
243780,6913663722418375429
243781,6915194651943226117
243782,6882365852461681409
243783,6916900890230262534
243784,6919503317303413510
243785,6901279653881793282
243786,6917615498096118533
243787,6915766119324273410
243788,6905894845366192898
243789,6894830781152103169
243790,7093471739254295302
243791,6901681039551384322
243792,7088796505913527046
243793,6918888989864807174
243794,6913287194618628870
243795,6910926189184011009
243796,6899089982925916930
243797,6915295178362194690
243798,7031387189543963419
243799,6598494948016786178
243800,7092808128735021851
243801,6996300419773303578
243802,6709399679479580674
243803,6597321875687213826
243804,6897213607453394945
243805,6970776980958595841
243806,7052327493134928667
243807,6968314572352752386
243808,6923510994459216642
243809,7094609168455551770
243810,7092331178753035034
243811,6922714484838861569
243812,6919736155328072454
243813,6926137887566088962
243814,7034837695948081947
243815,6921225709981747970
243816,6920551232515868673
243817,6917307825416833025
243818,7091444669623634731
243819,7092867015706315566
243820,7090487096284072750
243821,7094113201305946926
243822,7092767811596045098
243823,7088803114249849605
243824,7085498773618625326
243825,7089961231875967746
243826,7089028550510103302
243827,7090308358615485190
243828,7093159391851072299
243829,7088562094899399470
243830,7090296373391690502
243831,7075061818766527275
243832,7089315601616751402
243833,7089418318817446702
243834,7092905119197416197
243835,7093409867788012334
243836,7085473469319777067
243837,7091395333393271598
243838,7092536769836796718
243839,7089512446511041323
243840,7090172766145563397
243841,7087257116989229867
243842,7090858551412919046
243843,7085445660320729089
243844,7084053399055452161
243845,7091379416399399686
243846,7090087930642877189
243847,7012895760635136794
243848,7018393206421555995
243849,7074749931143170843
243850,7008352055811131393
243851,7007828187107412763
243852,7014304537095752475
243853,7017399909976410907
243854,7031446009666358042
243855,7010715658614754049
243856,7093811480079960833
243857,7093416460483103489
243858,7008894568254982938
243859,7018047348550994715
243860,7093943242160491265
243861,7050864034371193601
243862,7050849975638493953
243863,7050913597073115905
243864,7085788876383456002
243865,7050852832740035330
243866,7050843856723577601
243867,7051070906256460545
243868,7067524813991971586
243869,7093477581986614017
243870,7050931933485386498
243871,7050944562713447169
243872,7050902191401356034
243873,7058352361898576642
243874,7050844159774575361
243875,7093879635447925506
243876,7051180441365236481
243877,7050991922197908225
243878,7051203167148952322
243879,7050866491273202434
243880,7051543072869501698
243881,7050454686167484418
243882,7050880318215506690
243883,6890459003839580162
243884,6902602350230243329
243885,6896128523136665602
243886,6907903922690722561
243887,6908312608948947714
243888,6912787316482280197
243889,6922917719616539398
243890,6916656951342500614
243891,6987318305119865606
243892,7054019670424193794
243893,6918313041255877382
243894,6918529195014523653
243895,6915507294398728966
243896,6912160059841792773
243897,6922335279747468037
243898,6913223957839776517
243899,6913122549484342021
243900,6970657248704006917
243901,6914894151632882437
243902,6971021694777527045
243903,6908079838847191809
243904,7087364947658787590
243905,6912612688082242306
243906,6912612537791974145
243907,7068752915627789061
243908,6915091594639166214
243909,6909409682843110150
243910,7043920553036122886
243911,7088884349550086914
243912,7047990973796059910
243913,6952614055865633541
243914,7093320512117558021
243915,7265725441385809921
243916,6709395290824132610
243917,6703159134419683329
243918,6560901008803760897
243919,5000000001388000084
243920,6890906119930596097
243921,6846482822052448258
243922,6849753024995264513
243923,6757193995085957894
243924,6886871527296338689
243925,7023092733480798209
243926,6719169798661474306
243927,6902009905524280065
243928,7093891859918981893
243929,6865970476481530626
243930,6799991600094119938
243931,6816755739302939393
243932,6973453547820124929
243933,6917492938197043969
243934,6910804266873604866
243935,6883695206194006785
243936,6792063915678305026
243937,6909202833782934274
243938,6917480745099447041
243939,6910142078366321410
243940,6916446258349869826
243941,6909789947587201794
243942,6909788525638716161
243943,7088815968339708677
243944,7093761748620118786
243945,7094005431479094017
243946,7088581976873028378
243947,7092625382498749210
243948,7047097916531493658
243949,6976345988633987074
243950,7093548505255496475
243951,6851759814343707393
243952,6920483615298079490
243953,7064486923288513306
243954,6953559344151579393
243955,6954550855647447809
243956,6836698996333955841
243957,6965869761548782337
243958,6908013518302268162
243959,6906119277045222146
243960,7087130293601176346
243961,6911929981979691777
243962,7093215089054911258
243963,6914509827255438082
243964,7074242677201570587
243965,6915732510404315905
243966,6916416335375731458
243967,6913587359372053250
243968,6916574393317460738
243969,6947321712925002497
243970,6917921369615272706
243971,6914587568143796993
243972,6966244892641528578
243973,6759805799222053634
243974,6761778925174622977
243975,6761098620256193281
243976,6759807785409596161
243977,6813269469360704258
243978,6768497216173656833
243979,6841353224092617474
243980,6759904562397711106
243981,6762906939765607169
243982,6783656214136883201
243983,6555893327412073487
243984,6964658534386633473
243985,6968207506589993734
243986,6972172871699680001
243987,6559388559386612751
243988,6983679821385648922
243989,6966105120170199809
243990,6926249475182758658
243991,6901631340907612929
243992,6964071592032963329
243993,6777497434374359813
243994,6973911730036427546
243995,6907132556584438529
243996,6969784915156110082
243997,6979564043216358170
243998,6959563148726668034
243999,6915360463287339778
244000,6970712591463222018
244001,6550314104211379200
244002,7060020591293664027
244003,7010046681295096603
244004,267015841823760384
244005,6758350296608442370
244006,164368500403257344
244007,5000000000562437743
244008,5000000001442523955
244009,6756233776335981314
244010,6645252147204066053
244011,6645422647649766149
244012,6677413053459368709
244013,6645482619523828486
244014,6918375634859576066
244015,6914879480062380802
244016,6648159696844753670
244017,6645472516854778629
244018,6645220053648149253
244019,6788294287185529602
244020,6917999969031244545
244021,6847511102008330242
244022,6646276503233366785
244023,6690708320715541253
244024,6730297056486754305
244025,6704983197551167490
244026,5000000001458937676
244027,6681138106172705537
244028,6809640505488575238
244029,6987004300966906630
244030,6908103416669555461
244031,6914060597550172930
244032,6916942521859853061
244033,6913601605208197894
244034,6882784929298549505
244035,6866920467748375301
244036,7029277452031904518
244037,6907181037055412994
244038,7200269422458914817
244039,7011145494520940546
244040,7050405390873692930
244041,6936914269627861761
244042,6936763472831105793
244043,6936908535775464194
244044,6936903904605047553
244045,6937211637363493634
244046,7180945515939366913
244047,6889763026182884097
244048,6977805540806134533
244049,6886083000879123201
244050,7039534252253678341
244051,6976693960823540482
244052,6971765056333728517
244053,7092886558369417990
244054,7092886241737329414
244055,7014039168552536838
244056,6915384681353562886
244057,7003742541153635077
244058,6951305005278202629
244059,7102892804610755333
244060,7063082462376643334
244061,7092436188913044229
244062,6973627481962072838
244063,6979683292463352582
244064,6980397364355910405
244065,6988294490633112325
244066,7038184086661712646
244067,6976918229977484033
244068,7085786363433421574
244069,6970364104066353925
244070,7103623610568379141
244071,7093648906617867014
244072,6781646431796070401
244073,7092888415540202245
244074,6780976037506320386
244075,7012819898221005595
244076,6971615569825336066
244077,7032741345324632858
244078,6973160977449847553
244079,6727811782389353222
244080,6972140270129367809
244081,6742370322638440450
244082,6709451968592480258
244083,6908343436600986369
244084,6888694078213457921
244085,6887974394472401665
244086,6888352530678434561
244087,5000000001377671162
244088,6972496205985941506
244089,6724558724939122689
244090,6906471761630563073
244091,6844718022532369154
244092,6915228422386109185
244093,6628379576588307206
244094,6911349492571589378
244095,6918772167828474626
244096,6913419051431725826
244097,6962817923471723266
244098,6978776589832063746
244099,6911958251349265154
244100,6918658398904929026
244101,6641555284958972677
244102,6913110953991080706
244103,6918648851926633217
244104,6901004325116496642
244105,6918673724996717314
244106,6911344026444663554
244107,6914336149087554306
244108,6918752912076196610
244109,6916793035527359234
244110,6755544066965915649
244111,5000000001359559195
244112,5000000001359294264
244113,6833983691119676165
244114,6876982470659574534
244115,6864264475441138438
244116,6798198499453291270
244117,6827066703592098566
244118,6834897872086174469
244119,7093990961142876933
244120,6831505616834480902
244121,6918079351644834561
244122,6819551200430557957
244123,6900593552423078657
244124,6916606915833383681
244125,7239909531529349122
244126,7053394130751327002
244127,6803262832591964930
244128,7024154039299295234
244129,7021571506832410626
244130,7009563172940023810
244131,7013042716514863873
244132,7009479072866732802
244133,7009480309662042882
244134,7056749664732760833
244135,7086732001369246466
244136,7025287220131351297
244137,7008996369742531329
244138,7008967949000166145
244139,7008845318666062593
244140,7008505062565710594
244141,6796838919905299202
244142,6703155237428922370
244143,6703076400326248449
244144,6899165595586038529
244145,7092957085197028122
244146,6928859715686386433
244147,6964387236813081346
244148,7090821793711246107
244149,6837106689108478721
244150,6913708311053421313
244151,7021200098390575877
244152,6932085358138477313
244153,7064983667470273285
244154,7020874344624556806
244155,7016280473093655302
244156,6839727540983089922
244157,7097350178016856833
244158,7093097792155044609
244159,6703214486053996546
244160,6876283319546284033
244161,7097244490313796394
244162,7099115102053387051
244163,7097399804937914369
244164,7101801024524699649
244165,7097095379245598722
244166,7000806633831925761
244167,7003466017112328193
244168,7061997783103965958
244169,7093620610924120837
244170,6910610347565107969
244171,6914486538545957633
244172,7093520045728385818
244173,6916013555342969602
244174,6829326450315823873
244175,6908356664777296642
244176,6906050496310594305
244177,6868946833352182530
244178,6916098141767256834
244179,6916791479453092610
244180,6916096327269042945
244181,6902945744626502401
244182,6918218919312509697
244183,6918207494850431745
244184,6918357932426283777
244185,6915702468496067330
244186,6905046969308236546
244187,6915090909491563266
244188,6985366299669056282
244189,6918578526874553089
244190,6914328460361992961
244191,6918460648431094530
244192,7093402176659213082
244193,6909730440513473282
244194,6915419673861556993
244195,6910595567978679042
244196,6919455823630895874
244197,6831362288872737537
244198,7088951126036400923
244199,6912552450687830785
244200,6587660275858541317
244201,6918002356802063105
244202,6881340305166502657
244203,6918667193370610434
244204,6912386510893501186
244205,6914927607658187521
244206,6788756203888528130
244207,6887590667473013506
244208,6947932129176651778
244209,6919983453060483074
244210,6920552967389054978
244211,6944411957446084609
244212,6915484047277377537
244213,6920552966617483266
244214,7086926972839824133
244215,6882828095338957570
244216,7053015437713345282
244217,6906588792526850818
244218,6887852841256356610
244219,6975856705284377346
244220,6979589056044796673
244221,7018762832405613318
244222,6859639977907718917
244223,6862447211901356033
244224,7103668280493198082
244225,7069413802386934529
244226,7025187151813905153
244227,7040889658909182721
244228,7000189854801808130
244229,7049187464551860993
244230,6942567075940436738
244231,7046764441488066561
244232,6926860985135385349
244233,6947412202529786629
244234,6942920880372697861
244235,6983854899868011269
244236,6912988074884549381
244237,6943413400236018438
244238,7030155477069662981
244239,6945653156038724358
244240,6988676364656216838
244241,6920764889090837254
244242,7270582432735922177
244243,7093577810345937670
244244,7093858869838908162
244245,7094014812842167046
244246,7092092719912192001
244247,6603195374305807109
244248,6837974410607986690
244249,7088402551398189829
244250,6915818175133207297
244251,6915101478440962818
244252,6809542763621731078
244253,6815239231439522566
244254,6911400281339071233
244255,6918985954061552385
244256,6905649902039190274
244257,6917884554355165954
244258,6905559222721792770
244259,6908905512545307398
244260,6917028685249858309
244261,6911866197831158534
244262,6835894455791291141
244263,6909229579483843329
244264,6875499292006697729
244265,6707248671957731329
244266,6903293342772235010
244267,6831946488864606982
244268,6776721159045122821
244269,6698713593631738625
244270,5000000001464080245
244271,6697332657769941766
244272,6917173834802825217
244273,7092907217556376325
244274,7089240322051476229
244275,6915820677740169986
244276,7018220133055253249
244277,7020522739685427970
244278,7092280043887512322
244279,6904048703837932290
244280,6856199144827046661
244281,7028606026756655874
244282,6896745886756539137
244283,6799108788252068613
244284,7092551128709090050
244285,7079110066003135234
244286,7002145521787882241
244287,7092441096667548417
244288,6926182769563388674
244289,7005297716079545089
244290,6869075906661550850
244291,7075783654085036802
244292,7091036574363683585
244293,6977838940640692993
244294,7065720847071693569
244295,6995616127883692802
244296,7092981201484385026
244297,6857574383083342593
244298,7003083590015716098
244299,6854439382582086405
244300,7068007839939234562
244301,7093197748513671937
244302,6896829458905434882
244303,6912392851972262658
244304,7091777432839146241
244305,6736024624829564929
244306,6737909544766162946
244307,6662975011160066822
244308,6669680396474518285
244309,6818024285966289666
244310,6916703338906045190
244311,6824155291509181189
244312,6531558046940793601
244313,6541676065549454082
244314,6885382347257137921
244315,6909361230666795777
244316,6542432327769787138
244317,6816133209554881285
244318,6868647737387124737
244319,6709413926070650882
244320,7280015590151080750
244321,7285993272184637442
244322,6722679698612177665
244323,6831824958834870273
244324,6918659710023486214
244325,6901418136503864069
244326,6972554625387857922
244327,6807007612366751745
244328,7067409883515194139
244329,7039979779860319003
244330,7064664039913163547
244331,7012540872566868762
244332,7093575561041218330
244333,6915824792264755970
244334,7093399702124710682
244335,7035958244472408834
244336,6919028278216887042
244337,7052708468418972442
244338,7055901371135986459
244339,7094295782609783578
244340,7022593730901461786
244341,7080959948590566170
244342,7012016250029099802
244343,7093505104782904090
244344,7021000798901504795
244345,7093926037095975706
244346,7041209759164631834
244347,7044074417135061786
244348,7091904546582170394
244349,7038668377132714753
244350,7042714434069875483
244351,7040269849662212891
244352,7041161208103209755
244353,7091230858467658498
244354,7021035885256919834
244355,7099407613040839451
244356,7090150665053358874
244357,7040664612685056795
244358,7085789193791621915
244359,7096083677331654658
244360,7099518108880112427
244361,7089602037264059182
244362,7093290755275475754
244363,7038861734870141723
244364,6916418286469073665
244365,6907704167897287429
244366,6847801999350565637
244367,6889657899442768641
244368,6913397849552096002
244369,6847303436770233089
244370,6891664826389973761
244371,6816140798510271233
244372,6849193382300961537
244373,6992576054615444251
244374,6914706193030433538
244375,7084018741335673627
244376,6785527982371998465
244377,7100722635104848667
244378,6853090457942084353
244379,6947304059942570754
244380,7051584963891710746
244381,6968736172067621637
244382,7091387922519182086
244383,6947148689118857217
244384,7071137546402711554
244385,6930523379851823106
244386,7215245163185047554
244387,7215245145099372546
244388,7184966141448554498
244389,6913180017837083394
244390,6913839827041438466
244391,6813837450960521989
244392,6810885873253484546
244393,6793152859354467077
244394,6831235897284266758
244395,6810885875623266306
244396,6881460733599550213
244397,6884884467572624130
244398,6910239387993246466
244399,6917336179629345538
244400,7083646643991612187
244401,6813419309482740486
244402,6915140269696355078
244403,7092728349126167322
244404,6915086532072295174
244405,6912603362374519557
244406,6915064748803377926
244407,6908409597917580034
244408,6919274516350831366
244409,6914098352070085381
244410,6913056391712312070
244411,6918432735296015105
244412,6888905834177678081
244413,7066115723482909487
244414,6804078775060548357
244415,6912430030815513350
244416,6806821038547045125
244417,6825375988017367814
244418,6825375895344155398
244419,6825375826683464454
244420,6825340752764193542
244421,6882420119444802310
244422,6825340837501684486
244423,6876850790904924933
244424,6825340682496985861
244425,6917627849662860033
244426,6810024989077588742
244427,6881660838344657669
244428,6914866312829307650
244429,6821312875156491009
244430,6919299045995383558
244431,6849129685926857477
244432,6912543134555589381
244433,6877720552979630853
244434,6843887534922091265
244435,6911719027882658562
244436,6915320054284438273
244437,6914403704695180037
244438,6914375767279389446
244439,6911712086817049350
244440,6902190804031310598
244441,6918504829249800966
244442,6833925046625520390
244443,6910258013223881478
244444,6917843782138448645
244445,6916932603178486530
244446,6914291563355065090
244447,7081121742726515483
244448,6912240645679696641
244449,6912167326783752966
244450,6882761062177966854
244451,6911310372901309186
244452,6913571947234331398
244453,6913558393416338182
244454,6879260123026574085
244455,6908147670691400453
244456,6836575832190896897
244457,6913279956475005701
244458,6917560059857816321
244459,6912835096747854597
244460,6916861268175506178
244461,6919025311489460994
244462,6919434819005238017
244463,6910272978139826945
244464,6859863589260430086
244465,6880933995899669253
244466,6910600195264809734
244467,6877574975725865729
244468,6917354544422783750
244469,6908527820792810246
244470,6919114838169963265
244471,7089556505141316357
244472,6913401754650413829
244473,6909220994712357638
244474,6800399451652360966
244475,7089115751143066369
244476,6814906956520983301
244477,6918413039335590658
244478,6911333582665419526
244479,6808489735867091717
244480,6914294942139894530
244481,6911967233744980737
244482,6914879447137094406
244483,6914848700640660230
244484,6914828255098850054
244485,6914806392725572357
244486,7093221594092555054
244487,6914774170140183301
244488,6917506507403774722
244489,6856811361763084290
244490,6856904613501601794
244491,7074602236868922118
244492,7008346921165948929
244493,7087635259185253125
244494,7010934894394215173
244495,6952235738024904706
244496,6952867248683878401
244497,7063781445516430082
244498,6924320546234566657
244499,6779299055685076993
244500,6906430543865465602
244501,6909975914197895937
244502,7094203666219682586
244503,6805214881621478149
244504,6873543591914916610
244505,7093249702879071002
244506,7061920825561074459
244507,7090814661326687002
244508,6905036756203178754
244509,6858713381499669253
244510,6907553407603706625
244511,7071236172927879962
244512,7080833153329400578
244513,6917596221225847553
244514,7092731588013787930
244515,6909394410937568006
244516,7056021573270129435
244517,6916788429745310466
244518,7052733989848746778
244519,7093975932712635162
244520,6876167846217386753
244521,6911165170567973633
244522,7093012857410816794
244523,6907606685305604865
244524,7093939109382654726
244525,6967388121642306306
244526,7080500497400040197
244527,6854448285797616389
244528,6915649758006741761
244529,6898001662196075266
244530,6911352052199295745
244531,6910989227710843650
244532,7089482731565976321
244533,7093295008991759106
244534,7090467324385413889
244535,7091583579850853126
244536,6913182989170084610
244537,6913886401315130114
244538,7070519806511860507
244539,7071157224697088795
244540,7071765024208915227
244541,7091817096929102638
244542,6994061289811200773
244543,7062423510429289221
244544,6905182120419822342
244545,6918870613213842182
244546,6905428474861832962
244547,6931659350167653121
244548,6810377336349805314
244549,6927831820650153985
244550,6927251777272253185
244551,6927250287589640961
244552,6931966349124111105
244553,6927250921063729921
244554,6927905127634307841
244555,6955085006108773121
244556,7120604349264300033
244557,7062470403314633478
244558,7056710290536893189
244559,6982298731584473090
244560,7052251673964006145
244561,7059334073080204058
244562,6941804225600948226
244563,7068297692203452417
244564,7197984111061895170
244565,6893788698849052674
244566,6752116674658437889
244567,6886146892007279362
244568,7093423292513766170
244569,6873856358060428033
244570,6917967372620024578
244571,6918032006555192065
244572,6918279577131322114
244573,6918951713168788226
244574,6968089260889017089
244575,6905675844555934466
244576,7092622180810279707
244577,6917055185177103106
244578,7093184577514015514
244579,6902398603202267906
244580,6838841364810156801
244581,7082682295840541467
244582,6877547393932397314
244583,6755660849228172034
244584,7004268374972762906
244585,6918694380182227713
244586,6941747569127181057
244587,7087015176951712538
244588,6716626294353692673
244589,6737312210088888322
244590,6676050335393450757
244591,7069255946995895045
244592,7042830340251028230
244593,6999309954582596357
244594,6704943787103225858
244595,7027984641944570629
244596,6709405171094390785
244597,7028654445563104006
244598,7088760936734952198
244599,6949467622983437061
244600,6852072132248111877
244601,7033013083974945541
244602,6717345278858364929
244603,5000000001340538435
244604,6533436057910774529
244605,5000000001453882711
244606,7082777148469168923
244607,7034473773889850139
244608,6963936653463407362
244609,6942386016330205954
244610,7061565109897857818
244611,7054940709211638555
244612,6913959365611752193
244613,7093981483941038875
244614,7079036761690671898
244615,6911249992720091905
244616,6965076491961223937
244617,6625916780294441733
244618,7025947598661879810
244619,7032295754156788482
244620,7091643588714466049
244621,7093144338661673729
244622,7031873023749786374
244623,240173286758825984
244624,7092266290575969051
244625,7039693932464311066
244626,7021189235696864026
244627,7036172346918587163
244628,6991090740277398298
244629,7048284235873995546
244630,7077563667923159835
244631,7016879617214614299
244632,7030822292246612763
244633,7027513199691959066
244634,7094250307086322458
244635,6770227429651777537
244636,6912326222353566469
244637,6806028271340243717
244638,6891443680771574530
244639,7011111795515591425
244640,7002492548761635610
244641,7093816751284128539
244642,7003943380640172826
244643,7094002940402256666
244644,6582836463581268737
244645,6704974468806084609
244646,5000000001415762520
244647,6585041066917890819
244648,6584272423986203397
244649,223272314384162817
244650,6454776800387173133
244651,6717100469874853889
244652,6863676430841022466
244653,7091440503833217834
244654,6959628563385436934
244655,6918797392120777477
244656,6918283926658222853
244657,6886081680382200577
244658,7085210930010770203
244659,6916382744192879362
244660,6919153754571115266
244661,7056404496725183233
244662,7093775049869560602
244663,6912062250744433410
244664,6913610051680766721
244665,6912619819204430594
244666,7072740687321631515
244667,6907628961476397829
244668,6916794338760805121
244669,6915489625255463681
244670,6918797290471770882
244671,7074472304633252634
244672,6914547685911546625
244673,6935559861547584257
244674,6917287030745942785
244675,6854306755627797253
244676,6912592128119950082
244677,6919406984185809665
244678,6912065252876110593
244679,6913179805970483969
244680,6918746898266376962
244681,6581092295066520325
244682,6917449584260221697
244683,6907524181785611009
244684,6911320940534074113
244685,6912629210779585282
244686,6580626090916743942
244687,6916057522784799489
244688,6913519845175036674
244689,7044376302719077146
244690,6909836579636792066
244691,6912776204085021441
244692,6912012160554306306
244693,6911515693124946690
244694,7093613377204898586
244695,6916012696433347329
244696,6913102506751068930
244697,7094307582218685210
244698,6916067051689986817
244699,6907268250946554625
244700,6919543310663813890
244701,6913587299821341442
244702,6916023466504293122
244703,6881622908603468545
244704,6904271570848500481
244705,6905001463597386497
244706,6917604789895400193
244707,7064115319987653402
244708,6916038303569414913
244709,7093529953286966021
244710,6912606306297711362
244711,7093463696206220059
244712,6905647771852999426
244713,6917946946682817281
244714,6908368457964718850
244715,6912523253214956290
244716,6910611274464234241
244717,6906908928454462209
244718,6913495984794340097
244719,6910972285755067137
244720,6889767641444354818
244721,6910951225450154754
244722,6917301506496629505
244723,7093984271362231041
244724,6909820908957895425
244725,6912443154516003586
244726,6914249698094549762
244727,6912103166880369409
244728,6918416082533354242
244729,7093520048354052890
244730,6582006690730740486
244731,6915300985363614466
244732,6919010560306645761
244733,6912372943423048450
244734,6909529434898893569
244735,7089494658144946971
244736,6914674683539426050
244737,7093928053545470747
244738,7057640459124165378
244739,6913150753729284869
244740,6906912854029372162
244741,6912435013359373058
244742,7093661749194312474
244743,6911747808705940225
244744,6912062609269328642
244745,6918359477062273794
244746,6778786001214032641
244747,6933186191604861698
244748,6807752932449110785
244749,6952312446052780802
244750,7091219458283079682
244751,7093855414881717018
244752,7091834748267514651
244753,7081129637325146906
244754,7092293479782468378
244755,6911532642018069249
244756,7079451908386458394
244757,7083747082149841691
244758,6937164390777031426
244759,7089613963939367706
244760,7049923066276760321
244761,6756649497557764097
244762,6957996304555395841
244763,6985902630761400322
244764,6900606637212486401
244765,6681592887634823937
244766,6917159141329635330
244767,6681593321434909442
244768,6734608403747833857
244769,6927177090059995138
244770,6983522981414816539
244771,6882273887141382914
244772,6898264459240852225
244773,6918273369884461826
244774,6886368472268294913
244775,6720514878282401793
244776,6732584673572030466
244777,6774144402165073921
244778,7100472509208464130
244779,5000000000455047957
244780,7090472420553394970
244781,6823613345602489089
244782,6901716397634620162
244783,6921991204301327105
244784,6703077185399293953
244785,6993979095084256026
244786,7052886667421551387
244787,7288763565757958145
244788,6704955938480064513
244789,6795407730338170882
244790,6918931004728019717
244791,6913980928528337669
244792,6990163566644988678
244793,6763819538040489986
244794,243143301481086976
244795,248310284220813312
244796,6707704690928257025
244797,6703844413765847041
244798,6782028737564150533
244799,7005018184247937797
244800,7101733722285673222
244801,6992670816932825861
244802,6911706844226734850
244803,7000525744682126086
244804,6915041547348151045
244805,7064074296519576326
244806,6991220940516510470
244807,7075833176505043718
244808,7079181319669943045
244809,6996372359636585221
244810,6911695988780501761
244811,6919093590841215746
244812,6585689698186529542
244813,6909330828195547905
244814,6848241602134166273
244815,6696762143024466694
244816,7075198075794492162
244817,6833030402102266626
244818,6916117229592120065
244819,6913771519311104770
244820,6677194135423814405
244821,7048409746746903323
244822,6770883458760821505
244823,6722012342906899202
244824,7066071182570883073
244825,7002296404517767941
244826,6728315846877251586
244827,5000000001451174156
244828,256901342441644032
244829,6705625119374444545
244830,7231627290987710465
244831,7248683435678092037
244832,6562307595581786885
244833,6899349674314975233
244834,6815523222071543809
244835,6558812777782187023
244836,6902377773164152834
244837,255813719912484864
244838,6787436500477806594
244839,6845322655051156225
244840,7090059279549483802
244841,6826658822025317122
244842,6835644360760036097
244843,6922716842381347586
244844,6933548824011000578
244845,7001634314769189634
244846,7091144337702095642
244847,7035990738491951898
244848,6922746895307754241
244849,6973258569500134145
244850,6922993312219597569
244851,6697713364497419014
244852,6999891696217606918
244853,6919924722981505793
244854,6916174028604574465
244855,6914158685291875073
244856,7088582594798930714
244857,7066807465706326811
244858,6662297585878960901
244859,6946083261122611970
244860,7100426423885761307
244861,6957943997940042497
244862,6962174345578023681
244863,7004909678404684546
244864,7007094779171343106
244865,6887944108195842818
244866,7027712996277684998
244867,6786352692596968193
244868,6806940124878752513
244869,6745425268669795074
244870,6818375163017546497
244871,6766116892500364034
244872,6795834365390620674
244873,6915417108922763266
244874,6779960112464382722
244875,6796489546591685381
244876,6915754205085387522
244877,6791784532476562181
244878,6882159289222466306
244879,6883499747833383681
244880,6780707980896750341
244881,6882045481216756482
244882,6822307941803248390
244883,6882095661316115202
244884,6883338684456815362
244885,6883338428039678722
244886,6883338113410796290
244887,6883337727908137730
244888,6829611275941694209
244889,7125428445470787586
244890,6717476380340128526
244891,6811349749623474950
244892,7084197468304444166
244893,6998528562915444737
244894,6994883772957084422
244895,6799723254140521221
244896,6980343335143656198
244897,7023792431497775877
244898,6836906513836165893
244899,6896092403044748038
244900,6913801841851599621
244901,6893545215840389893
244902,7093177666462845739
244903,6913898249669741314
244904,7060857300738657030
244905,7091377236498074373
244906,6913361422265240326
244907,6805216177879665414
244908,6912725280897485574
244909,6907955809792150278
244910,7039051633011034885
244911,6914445025296354054
244912,6896879094424750853
244913,7080074092635753221
244914,7087649270848817962
244915,6890162391078800130
244916,7089498860418747142
244917,7092143393144376070
244918,6914694796577737477
244919,6905891178483780358
244920,7091049517709134598
244921,7094081947630193450
244922,6917112202533079813
244923,7011551146603039493
244924,7092146882390084394
244925,6906550769907223302
244926,6912525010817108742
244927,7061186877637888773
244928,6870441611269131010
244929,6912597670842452737
244930,7085166397097102082
244931,6912900917582990085
244932,7055435479960865582
244933,6844153332286671621
244934,6912489917285190401
244935,6984992828250278662
244936,6914407127977184002
244937,6915624779282189062
244938,6900943024323332865
244939,6916888161985579782
244940,7093425389812468481
244941,7052469594769885954
244942,6912781409258146566
244943,7048165536517147438
244944,7093957098496592682
244945,6905563051395697414
244946,6876555671278504710
244947,7089010439710903041
244948,7093191976350272261
244949,6879135991450340098
244950,7093637480460618501
244951,7094111749384702726
244952,7094085681605053190
244953,7089861484926257926
244954,6914697881723226881
244955,7087345472519686917
244956,6918433077102381829
244957,6908865942030125829
244958,6918086062384450310
244959,7049027625028717313
244960,6916122526846356229
244961,6916244025964432130
244962,7053475455331994370
244963,7016766088092683014
244964,7081277953459505926
244965,7012611449952455426
244966,7084473322855009025
244967,7011808170980969221
244968,6828544356509550593
244969,7096145003029859078
244970,6918408897535462150
244971,6901679431547407106
244972,6918509057200425733
244973,6911713730791312134
244974,7095983739620788997
244975,6918066333938617093
244976,6916004111477476101
244977,7155642005823948801
244978,6605806488139074309
244979,6835264812918868738
244980,6714338880188844034
244981,6714344430389692417
244982,7241352103628425218
244983,6733000707256879106
244984,7012949527141287937
244985,7012949491628279810
244986,6913090610526472961
244987,6916558824191494913
244988,6883240567845817090
